id,room,area,toilet,x,y,khoang_cach,n_hospital,price
8986,3,100.0,2,20.9919548,105.7851028,5.46,1,20.554345550551577
9134,2,33.0,2,20.9877606,105.8006384,5.53,3,40.37913507520622
1067,2,72.0,2,21.07016945,105.9068375,10.57,2,65.32356818076371
4900,2,73.0,2,20.97602463,105.7615967,7.96,1,67.25852532273976
1155,3,127.0,2,20.97843933,105.772644,7.2,2,42.843870763822125
121,3,98.4,2,21.07865143,105.8026123,3.58,0,46.3725848108394
7611,3,100.0,2,21.02741051,105.7935104,1.91,0,47.02001472133588
614,1,45.1,1,21.02358246,105.8052292,1.93,3,42.10338435185723
8856,3,80.0,2,21.0024147,105.9641113,16.45,0,36.758613503297845
8831,2,80.0,2,20.99599457,105.8612671,7.35,0,39.88196062498406
4230,2,85.0,2,21.08014297,105.8136902,3.83,0,46.04778918380072
10536,3,126.0,2,21.06357574,105.795311,2.27,1,25.23868948338569
932,3,85.0,2,21.06510162,105.8886566,8.68,2,54.143976395728366
4215,2,64.0,2,21.00885201,105.7439194,6.97,0,18.856482828226756
6457,2,83.0,2,20.99433327,105.8675613,7.94,0,45.10234423924639
225,2,45.0,1,20.97776985,105.836113,7.23,1,42.843870763822125
46,2,63.0,2,21.0024147,105.9641113,16.45,0,47.41778849228881
164,3,137.0,2,20.98651886,105.7863998,5.93,1,37.15731005399309
6551,2,55.0,2,20.98554039,105.7989426,5.77,2,41.15580205245847
6647,3,164.0,2,21.00557899,105.8037491,3.74,3,29.725877051871944
2515,2,63.5,1,20.95438957,105.7445679,10.7,0,24.484186496297088
6889,2,91.0,2,20.97332001,105.7782822,7.45,4,77.92174984889147
7924,2,71.0,2,20.95890427,105.8381805,9.04,2,38.865461933923164
8182,2,68.0,2,20.99835014,105.806366,4.46,4,20.20638648661665
1310,3,95.0,2,20.97447205,105.7608795,8.13,1,42.15628339352356
4289,4,203.0,2,21.02097893,105.7910614,2.58,2,29.606651344268098
8539,3,130.0,2,20.99993896,105.8363724,5.34,3,33.72698980030146
9836,3,135.0,3,21.00048828,105.8071594,4.25,4,49.91686426493603
1863,3,94.0,2,21.03272629,105.753746,5.2,1,29.606651344268098
4459,3,90.0,2,20.97309303,105.8383713,7.75,1,36.76132858317303
1000,2,67.0,2,21.03512001,105.7674332,3.81,0,43.32100925299094
5954,3,99.0,2,21.08234978,105.8717575,7.78,0,41.47795275430784
985,3,126.0,2,20.99069977,105.8142776,5.31,2,45.89801558013779
7406,4,156.0,2,20.9934864,105.8069077,4.95,5,24.8057981792067
7807,3,125.0,2,21.00896263,105.793129,3.59,2,41.47795275430784
4471,3,96.8,2,21.00968742,105.7215958,8.95,0,24.050636644862394
59,1,47.0,1,21.00885201,105.7439194,6.97,0,38.9206756236305
6814,1,31.0,1,21.0024147,105.9641113,16.45,0,30.584588846132096
345,3,101.0,2,20.97309303,105.8383713,7.75,1,35.32792307183769
7169,2,61.0,1,21.07024574,105.7914734,3.04,1,29.58618166609399
1900,1,31.0,1,21.0024147,105.9641113,16.45,0,40.890069745837664
7357,3,115.0,2,21.01743507,105.7803955,3.52,0,42.8259984456338
1615,3,119.6,2,21.00557899,105.8037491,3.74,3,29.822097501790406
3795,2,62.0,2,20.98009872,105.8742447,9.37,0,34.84409797434057
5285,2,71.2,2,20.99629784,105.8056335,4.66,5,36.60337610164851
9163,3,116.0,2,21.04423332,105.7673187,3.74,0,33.32259990679835
2664,4,127.0,3,20.94645882,105.8557816,10.92,3,39.67896564541371
4178,2,66.0,2,21.04615211,105.9156494,11.1,1,65.00171277069377
3586,2,70.0,1,20.93970299,105.7872543,10.47,0,33.87057765557837
7365,2,91.0,2,21.01682663,105.8152237,2.81,4,36.00673044842998
4822,3,100.0,2,20.94645882,105.8557816,10.92,3,21.198422653485213
9434,2,70.0,2,20.96246719,105.792366,8.14,2,34.640390913441536
6062,3,103.0,2,21.00522614,105.8050613,3.77,4,44.45701358134963
6856,3,86.3,2,21.07024574,105.7914734,3.04,1,30.01196826906889
5021,2,75.0,2,20.97309303,105.8383713,7.75,1,36.202540828507246
10723,2,74.0,2,20.96246719,105.792366,8.14,2,25.31801827685507
9462,4,132.0,3,21.06575012,105.7982101,2.37,1,36.94010412262747
4384,3,82.0,2,21.0307312,105.7613297,4.51,1,32.52319979956807
5305,2,54.0,1,20.9525795,105.757576,10.19,0,55.422430742289045
4898,2,74.8,2,20.97602463,105.7615967,7.96,1,42.064613884704876
565,2,81.7,2,21.02216148,105.7717972,3.89,0,41.447613430839766
2184,2,90.0,2,21.04785919,105.8846817,8.01,4,26.04561086482235
1185,2,77.0,2,21.05226898,105.8848114,8.06,5,45.235420196671
8134,1,43.0,1,20.99927711,105.7381134,7.96,0,39.20565228023085
8975,1,50.0,1,21.0499622,105.7897558,1.65,1,41.699093426420106
5468,1,45.0,1,21.07284927,105.8124313,3.09,0,46.32824145659433
4536,2,78.0,2,21.04423332,105.7673187,3.74,0,44.11314063932925
6331,2,73.0,2,21.0201683,105.7807541,3.3,0,52.009555073331036
1352,2,120.0,2,20.99479103,105.8678436,7.94,0,41.47795275430784
3702,3,100.0,2,21.00346756,105.8024445,3.95,4,29.138434487891306
1593,2,98.0,2,20.98651886,105.7863998,5.93,1,40.0304399381874
2875,2,70.0,2,20.95020294,105.791069,9.37,1,52.1479375996135
4047,2,48.0,1,21.0086145,105.834091,4.52,2,86.09860970334816
10375,3,80.5,2,20.95977592,105.7418823,10.42,0,49.56263035998212
5914,2,69.0,2,21.04118156,105.7353592,6.94,1,28.45403978617426
7748,2,70.0,2,20.99893761,105.8801956,8.74,0,40.93420869484214
10140,3,100.0,2,21.04437256,105.8032303,0.21,2,42.03336672552357
9008,2,70.0,2,21.0024147,105.9641113,16.45,0,26.782512569874815
1874,3,118.0,2,21.00056,105.80292,4.24,4,40.199908064958514
7395,3,160.0,2,20.95828247,105.7671967,9.26,2,38.9305880355431
7677,3,100.0,2,21.04044151,105.7807159,2.41,1,30.505426219475304
2801,2,86.0,2,21.03656769,105.7604828,4.47,1,22.955864032522282
5650,4,230.0,3,20.98345757,105.7856445,6.24,3,41.61807556623714
6688,3,164.0,2,21.00557899,105.8037491,3.74,3,21.550625142521074
4244,2,47.0,1,21.00893211,105.7440033,6.96,0,24.43219012918258
4921,2,71.0,2,20.98464203,105.7747192,6.55,3,38.10113413554234
4739,2,75.0,2,20.9732914,105.8200073,7.13,0,41.15580205245847
1116,2,65.45,2,21.03597832,105.9062958,10.18,1,37.49084742389847
2190,2,68.0,2,20.9732914,105.8200073,7.13,0,47.57604859291816
824,2,55.0,2,20.95438957,105.7445679,10.7,0,24.657630180704945
6117,2,80.0,2,21.04015923,105.7613144,4.35,1,36.412158907800745
8291,2,50.0,1,20.9965735,105.8427701,6.0,3,23.764526017855896
6524,2,96.0,2,20.98543167,105.8393402,6.71,2,42.8259984456338
7596,3,85.0,2,20.97634506,105.7614975,7.94,1,44.3332057985629
4831,3,133.0,2,21.02114296,105.8093491,2.23,3,54.15574467625055
9285,2,75.0,2,21.01414871,105.7887268,3.29,2,42.91441757607395
10135,3,135.0,2,21.04117203,105.8250961,2.05,4,34.838538488315926
8635,2,64.0,2,20.99816513,105.801506,4.49,5,53.62147277437411
6259,1,46.5,1,21.0024147,105.9641113,16.45,0,19.294480538422356
8690,3,77.0,2,21.00580597,105.7943726,3.85,2,34.64548440714098
703,2,48.0,1,21.0194587,105.8277431,3.29,2,44.787246334538665
5427,3,117.0,2,20.96345901,105.762764,8.99,2,43.78455755950334
10558,2,62.0,2,21.07024574,105.7914734,3.04,1,39.20565228023085
7789,3,121.0,2,21.03413582,105.7641068,4.15,1,23.65329858248984
2321,2,72.0,2,21.00580597,105.7943726,3.85,2,37.51141323345054
4761,2,77.8,2,20.98434067,105.7768097,6.49,3,28.253841004699378
10513,2,75.1,2,21.01028824,105.9401245,13.93,1,42.10338435185723
7135,1,48.0,1,20.9732914,105.8200073,7.13,0,24.865022893531474
5383,4,127.0,3,20.94645882,105.8557816,10.92,3,39.20565228023085
10610,2,71.2,2,21.01609802,105.7924881,2.95,2,35.96072215702354
411,2,75.0,1,21.06269073,105.9083328,10.55,2,25.19583239425412
3768,2,62.0,2,20.98009872,105.8742447,9.37,0,47.437682949180946
6681,3,83.0,2,20.99727631,105.8029861,4.57,5,29.989209749501935
2294,2,68.0,2,21.02097893,105.7910614,2.58,2,35.32792307183769
8713,3,81.0,2,21.02216148,105.7717972,3.89,0,30.63867064848885
6173,2,70.0,2,21.03040504,105.7770309,3.04,0,42.10338435185723
5050,3,140.0,2,21.06587982,105.801384,2.32,1,39.165694193236966
1033,3,85.0,2,21.05760002,105.8845978,8.12,2,45.876473310039266
474,2,71.0,2,21.00580597,105.7943726,3.85,2,36.99877037702212
4206,2,76.0,2,20.99479103,105.8678436,7.94,0,36.62209615442708
2036,2,81.4,2,21.01755,105.79067,2.9,2,28.190746508181814
4594,2,68.0,2,20.95828247,105.7671967,9.26,2,39.20565228023085
4315,3,82.0,2,21.0307312,105.7613297,4.51,1,19.781871445638693
2271,3,105.0,2,21.00029182,105.8160095,4.41,4,59.85152131966887
5158,2,135.0,2,21.00048828,105.8071594,4.25,4,18.71393261298039
10998,3,98.0,2,21.08234978,105.8717575,7.78,0,27.52951143333678
10548,3,81.0,2,21.00522614,105.7389145,7.58,0,41.47795275430784
5829,2,66.5,1,20.99606133,105.8234482,5.05,3,50.62036208194411
4005,2,102.0,2,21.00266647,105.8154297,4.17,4,46.42469673630276
8433,2,67.0,2,21.02097893,105.7910614,2.58,2,40.56777921954657
2159,2,80.0,2,20.96246719,105.792366,8.14,2,36.210365237037266
7039,2,65.5,2,20.98191643,105.7424927,8.71,0,41.67229420522018
2545,2,45.0,1,21.0004465,105.8300073,4.94,5,40.647275846148126
8084,2,55.0,1,21.00885201,105.7439194,6.97,0,20.09918971902294
10214,2,55.0,1,21.00657463,105.7450485,6.99,0,43.92400553647539
3610,2,62.0,1,21.03506279,105.7496643,5.56,1,16.91691307009524
838,3,123.0,2,21.07213593,105.810997,2.99,0,46.502894796104336
3924,2,72.0,1,20.97302246,105.7632751,8.13,2,78.91654794894198
6498,2,80.0,2,20.99972153,105.828331,4.92,5,35.03252941299926
1423,2,79.8,2,21.04016,105.761314,4.35,1,34.4448311510855
623,3,115.0,2,21.08229256,105.7918243,4.14,1,30.01196826906889
5777,3,99.0,2,21.07865143,105.8026123,3.58,0,38.912646077586125
2911,3,90.1,2,20.97639847,105.8145752,6.73,1,19.695304879211395
2526,3,111.0,2,21.00836563,105.8029099,3.46,3,39.89805473357408
921,3,133.0,2,20.99751663,105.795166,4.64,4,46.637669428485324
10973,3,110.0,2,21.06583977,105.7981491,2.38,1,75.79043340768018
4213,2,105.0,2,21.02941132,105.7687531,3.84,0,41.500700411823615
2287,1,49.0,1,20.95757484,105.8069,8.54,1,29.105138717245172
135,2,74.0,2,21.02097893,105.7910614,2.58,2,35.009700328983605
6981,3,115.0,2,21.09144402,105.7847214,5.25,1,51.96101332079292
6474,3,90.0,2,20.97661018,105.7615204,7.91,1,24.657630180704945
2347,2,65.0,1,21.0024147,105.9641113,16.45,0,43.07676801000313
5780,3,95.0,2,20.96418762,105.8305283,8.29,1,45.10234423924639
3395,4,135.0,3,21.01188278,105.7864456,3.6,2,39.857179283279386
9527,2,71.0,2,20.999119,105.80844,4.4,4,49.161311124904636
1815,2,112.0,2,21.01410294,105.8017883,2.9,2,23.832867298555964
9951,3,94.0,2,21.05760002,105.8845978,8.12,2,29.881763228993652
1694,2,80.0,2,20.99458504,105.8633957,7.6,0,31.944573090905774
6373,2,79.0,2,20.97447205,105.7608795,8.13,1,42.23657241815306
7112,3,80.0,2,21.0024147,105.9641113,16.45,0,50.22928715976144
9659,1,33.0,1,21.0024147,105.9641113,16.45,0,54.143976395728366
7772,2,62.0,2,20.97953796,105.8416138,7.33,1,42.843870763822125
5187,4,185.0,4,21.03445816,105.7696533,3.61,0,43.77007088373568
4871,2,70.0,1,20.9838075,105.7898185,6.1,1,34.723497212191944
7311,2,65.0,2,20.98483658,105.8598557,8.01,1,37.05763292512379
4030,3,108.0,2,21.04015923,105.7613144,4.35,1,26.870337591791667
6016,3,104.0,2,21.01743507,105.7803955,3.52,0,39.021588863913266
9250,2,78.0,2,20.96212379,105.8746014,10.68,0,35.64480785257823
4711,2,72.0,2,21.00522614,105.7389145,7.58,0,43.74439723014332
7524,3,100.0,2,21.02741051,105.7935104,1.91,0,25.176770191809712
2079,2,58.0,1,20.99477196,105.8061295,4.82,5,25.418273063964804
9624,2,72.0,2,21.05903693,105.8681854,6.55,1,39.67896564541371
2008,2,72.0,2,21.00580597,105.7943726,3.85,2,18.80809441741934
5152,2,70.0,2,20.99727631,105.8029861,4.57,5,27.52951143333678
8056,1,30.6,1,21.00885201,105.7439194,6.97,0,42.10338435185723
7566,2,64.0,2,21.00885201,105.7439194,6.97,0,49.403623702894265
5892,3,127.1,2,20.96333122,105.763916,8.94,2,45.655349469260216
10260,3,107.0,2,21.01684952,105.7839737,3.33,1,31.805569608840756
2220,2,78.0,2,21.04423332,105.7673187,3.74,0,23.921441081955546
7667,2,50.0,1,20.9837461,105.8411144,6.95,2,18.574204847397056
5943,2,55.0,1,20.99927711,105.7381134,7.96,0,46.66736284718033
6774,3,114.0,3,21.06583214,105.8265076,3.16,0,38.05188323836667
4324,3,96.0,2,21.02681732,105.7876663,2.34,0,38.75087219573375
1595,2,83.0,2,20.97602463,105.7615967,7.96,1,35.210927800958316
106,2,84.0,1,20.96246719,105.792366,8.14,2,40.890069745837664
925,2,47.0,2,21.0261015,105.823328,2.51,1,37.05763292512379
10810,3,150.0,2,21.0151062,105.7248459,8.46,0,37.215571199892
7410,2,80.0,2,21.02956772,105.7918777,1.85,0,34.075251396512186
5006,2,70.0,2,21.04049873,105.9047928,10.01,1,30.084164317700385
3349,3,84.7,2,20.99895859,105.7880325,4.7,3,51.87599490620652
1211,2,78.0,2,20.97843933,105.772644,7.2,2,41.699093426420106
10069,2,87.0,2,21.06303596,105.7959747,2.19,1,50.55441629232192
5103,2,60.0,1,21.0387557,105.7922448,1.31,1,18.80809441741934
816,3,75.0,2,20.9732914,105.8200073,7.13,0,50.22928715976144
3187,5,186.0,3,21.03445816,105.7696533,3.61,0,29.479459436289282
6935,3,117.0,2,20.97447205,105.7608795,8.13,1,29.739866412335253
7531,2,82.0,2,21.01875877,105.7947769,2.61,2,34.640390913441536
165,3,112.7,2,20.96875381,105.7921066,7.52,4,51.057785302640426
5391,2,68.5,1,20.97145653,105.8281708,7.52,0,38.865461933923164
7296,2,70.0,2,21.02496719,105.7713165,3.79,0,31.75944370268293
10733,2,82.0,2,21.08334923,105.81073,4.09,0,39.20565228023085
7327,3,75.0,2,20.97993279,105.8646317,8.69,0,42.10338435185723
2191,2,65.0,1,21.0024147,105.9641113,16.45,0,29.105138717245172
2690,3,175.0,2,21.00695801,105.8010788,3.61,3,33.6030713061611
10874,2,80.0,2,21.06853676,105.8027649,2.57,0,23.484823965242974
5278,3,114.0,2,20.98337555,105.7835312,6.32,3,40.28585769302075
2068,2,81.0,2,21.04574585,105.8663788,6.17,3,41.47795275430784
5826,1,30.0,1,21.00893211,105.7440033,6.96,0,41.47795275430784
4797,4,167.0,3,21.02295303,105.8098145,2.06,3,41.900976074164355
8830,2,59.0,1,21.002415,105.96411,16.45,0,43.78455755950334
2020,2,71.0,2,20.95658875,105.8448868,9.52,2,23.38530702787037
9381,2,26.0,1,20.9877606,105.8006384,5.53,3,38.61304865307243
10700,1,45.0,1,21.07284927,105.8124313,3.09,0,25.418273063964804
9580,3,111.0,2,20.98702621,105.7868347,5.87,1,36.8849440097369
9638,2,70.8,2,21.00580597,105.7943726,3.85,2,45.958309800014234
7904,2,47.0,2,21.018134,105.855273,5.63,2,25.85088364658882
3505,3,109.0,2,21.03158569,105.7682037,3.82,0,42.843870763822125
8169,3,107.7,2,21.03445816,105.7696533,3.61,0,46.50431213413087
7218,2,75.0,1,20.96246719,105.792366,8.14,2,29.939769980047135
9180,2,45.5,2,21.07284927,105.8124313,3.09,0,50.2775863795555
10058,3,120.0,3,21.02358246,105.8052292,1.93,3,51.96132401142137
2773,3,80.0,2,21.02724648,105.7860107,2.44,0,79.07319471219145
9777,2,84.0,2,21.04423332,105.7673187,3.74,0,23.484823965242974
4983,3,96.0,2,21.02681732,105.7876663,2.34,0,43.130538412207336
8235,2,97.0,2,21.073904,105.79998,3.13,0,23.921441081955546
3150,3,118.0,2,21.00056,105.80292,4.24,4,42.730378945474264
8732,2,61.0,2,21.03158569,105.7604523,4.57,1,23.484823965242974
9065,2,60.0,1,21.0024147,105.9641113,16.45,0,40.69883352040951
5125,2,92.5,2,20.997612,105.8093262,4.55,4,42.61881239491111
8274,2,50.0,1,20.9965735,105.8427701,6.0,3,47.41778849228881
9221,2,64.0,2,21.00885201,105.7439194,6.97,0,46.32824145659433
888,3,105.0,2,21.03656769,105.7604828,4.47,1,43.07676801000313
9331,2,65.0,1,21.02923775,105.7938538,1.75,0,51.045618687177274
10561,2,80.0,2,21.04437256,105.8032303,0.21,2,44.166005850193955
1294,3,101.0,2,20.97833824,105.8363342,7.19,1,30.01196826906889
3340,2,86.4,2,21.00826073,105.7960434,3.57,2,49.91686426493603
6190,3,90.0,2,21.04956627,105.778595,2.69,1,23.9372820982404
4899,3,114.0,2,20.97241211,105.761528,8.27,2,46.66736284718033
8282,1,53.0,1,20.99479103,105.8678436,7.94,0,78.91654794894198
2980,2,69.0,2,20.96246719,105.792366,8.14,2,44.98376847484818
6853,3,86.3,2,21.07024574,105.7914734,3.04,1,40.69883352040951
7408,3,153.0,2,21.03407669,105.7703552,3.55,0,57.48292778406385
4930,3,82.0,2,21.00481796,105.8046722,3.81,4,45.10234423924639
2996,3,102.0,2,21.0124321,105.767395,4.82,0,38.63630686937671
10487,3,115.0,2,21.08229256,105.7918243,4.14,1,41.500700411823615
1573,3,100.0,2,20.99433327,105.8675613,7.94,0,34.531249104335494
1596,2,86.0,2,20.9835701,105.7722626,6.76,2,23.832867298555964
6860,3,86.3,2,21.07024574,105.7914734,3.04,1,25.274181091024083
196,3,113.0,2,21.03600121,105.7824631,2.33,1,18.353376228826452
2227,2,62.0,2,21.00885201,105.7439194,6.97,0,35.5394128277475
9341,3,128.0,2,21.05554771,105.8085938,1.32,2,46.42469673630276
6803,3,80.0,2,21.0024147,105.9641113,16.45,0,43.42616003087326
9109,2,43.0,1,21.0216524,105.8009999,2.16,2,20.60468466307251
5600,1,48.0,1,20.99927711,105.7381134,7.96,0,41.447613430839766
1607,2,54.0,1,21.03512001,105.7674332,3.81,0,18.839904399088095
10691,3,141.0,2,21.04335976,105.8184891,1.38,2,38.47037870136409
712,2,91.0,2,20.97366714,105.7587128,8.31,1,39.63330406661452
9326,2,52.0,2,21.0117028,105.8368627,4.48,2,46.42469673630276
1248,3,151.0,2,21.00966644,105.7937469,3.5,2,32.99169852629891
3802,3,88.0,2,21.04437256,105.8032303,0.21,2,55.165656566
7455,2,52.0,1,20.96273422,105.8643417,9.99,1,39.63330406661452
82,2,65.0,2,21.00580597,105.7943726,3.85,2,27.805014924684535
6952,3,86.0,2,21.0555439,105.80513,1.26,2,53.47913641136243
3597,2,70.0,2,20.97952843,105.7875671,6.57,3,23.921441081955546
6021,3,86.0,2,21.03512001,105.7674332,3.81,0,36.671896609828664
2371,2,73.0,2,21.0124321,105.767395,4.82,0,24.703757838905037
5710,2,70.0,2,21.06287956,105.7222366,8.49,0,39.20565228023085
2368,2,77.0,2,21.04423332,105.7673187,3.74,0,36.62209615442708
1508,2,90.0,2,21.04785919,105.8846817,8.01,4,41.13227689070484
983,2,70.0,2,20.98543167,105.8393402,6.71,2,59.85152131966887
2960,3,181.0,3,21.00695801,105.8010788,3.61,3,117.94125807991288
8454,2,48.0,1,20.96433449,105.8272934,8.18,1,41.76260698147912
4686,2,55.0,1,21.07284927,105.8124313,3.09,0,49.570283439689376
8605,2,59.0,2,21.03506279,105.7496643,5.56,1,48.82269422324265
5484,2,64.0,1,21.03244019,105.778595,2.81,0,87.95600418801332
6009,2,55.0,2,21.00885201,105.7439194,6.97,0,44.6429632090208
191,2,63.86,2,21.00580597,105.7943726,3.85,2,29.989209749501935
2877,2,86.8,2,21.05967522,105.8040771,1.68,2,41.47795275430784
1835,2,78.78,2,21.04015923,105.7613144,4.35,1,41.39766746975415
6606,3,80.0,2,21.0024147,105.9641113,16.45,0,19.152067244226753
930,2,86.8,2,21.05967522,105.8040771,1.68,2,36.412158907800745
7674,3,87.0,2,21.03717804,105.8730698,6.86,2,36.75878692926087
10377,3,110.0,2,21.0203116,105.8083282,2.29,3,27.5552095923066
10876,2,45.0,2,21.07284927,105.8124313,3.09,0,21.198422653485213
7863,3,100.0,2,21.03445816,105.7696533,3.61,0,30.505426219475304
7253,2,66.0,2,21.05239868,105.7801819,2.63,1,52.009555073331036
1985,3,115.0,2,21.03326988,105.8167038,1.54,2,43.93718860774888
2935,2,68.0,2,21.08234978,105.8717575,7.78,0,39.20565228023085
8998,2,54.0,2,20.95876884,105.8463135,9.39,2,38.904550645648975
3718,2,95.0,2,21.00966644,105.7937469,3.5,2,50.23380688717513
4843,2,83.8,2,20.96040535,105.794693,8.31,2,36.99877037702212
9194,3,141.0,4,21.07865143,105.8026123,3.58,0,41.62349517780012
1110,2,75.0,2,20.9952507,105.7844086,5.18,1,42.91441757607395
10525,1,48.0,1,21.04431725,105.877861,7.32,3,35.08926279080949
822,2,65.0,2,21.03506279,105.7496643,5.56,1,86.09860970334816
705,3,78.28,2,21.05760002,105.8845978,8.12,2,40.627974570916734
6831,3,86.3,2,21.07024574,105.7914734,3.04,1,55.81791756727346
788,2,65.0,2,20.97499894,105.82363,7.05,0,18.80809441741934
7405,3,80.0,2,21.0024147,105.9641113,16.45,0,37.923509097204686
4084,3,105.7,2,21.06616592,105.7981186,2.42,1,44.082852026523746
7564,3,99.0,2,20.95876884,105.8463135,9.39,2,52.39060371049108
370,2,70.0,2,20.97321701,105.7788544,7.43,4,42.843870763822125
4107,3,112.0,2,21.06443024,105.7984238,2.24,1,41.47795275430784
8619,3,100.0,2,20.99653816,105.8633881,7.48,0,28.104669933694748
5386,2,71.0,2,20.99629784,105.8056335,4.66,5,18.283998512450623
