id,room,area,toilet,x,y,khoang_cach,n_hospital,price
4822,3,100.0,2,20.94645882,105.8557816,10.92,3,31.976284192294457
9434,2,70.0,2,20.96246719,105.792366,8.14,2,37.94049010564303
6062,3,103.0,2,21.00522614,105.8050613,3.77,4,36.548611756310585
6856,3,86.3,2,21.07024574,105.7914734,3.04,1,26.42271584267697
5021,2,75.0,2,20.97309303,105.8383713,7.75,1,30.61444629608979
10723,2,74.0,2,20.96246719,105.792366,8.14,2,33.173435300581104
9462,4,132.0,3,21.06575012,105.7982101,2.37,1,40.06384962133461
4384,3,82.0,2,21.0307312,105.7613297,4.51,1,33.06521311371014
5305,2,54.0,1,20.9525795,105.757576,10.19,0,43.69031775889169
4898,2,74.8,2,20.97602463,105.7615967,7.96,1,44.333118161945364
565,2,81.7,2,21.02216148,105.7717972,3.89,0,42.34303607731725
2184,2,90.0,2,21.04785919,105.8846817,8.01,4,30.06088619590732
1185,2,77.0,2,21.05226898,105.8848114,8.06,5,47.271039282776684
8134,1,43.0,1,20.99927711,105.7381134,7.96,0,43.01805705171746
8975,1,50.0,1,21.0499622,105.7897558,1.65,1,41.048198854108804
5468,1,45.0,1,21.07284927,105.8124313,3.09,0,49.478814256365254
4536,2,78.0,2,21.04423332,105.7673187,3.74,0,40.33224575246735
6331,2,73.0,2,21.0201683,105.7807541,3.3,0,46.03141492587655
1352,2,120.0,2,20.99479103,105.8678436,7.94,0,42.07189058416204
3702,3,100.0,2,21.00346756,105.8024445,3.95,4,26.597441596440934
1593,2,98.0,2,20.98651886,105.7863998,5.93,1,35.58484525218682
2875,2,70.0,2,20.95020294,105.791069,9.37,1,47.918397335905865
4047,2,48.0,1,21.0086145,105.834091,4.52,2,48.169409053540264
10375,3,80.5,2,20.95977592,105.7418823,10.42,0,27.930529716001875
5914,2,69.0,2,21.04118156,105.7353592,6.94,1,26.66392387080486
7748,2,70.0,2,20.99893761,105.8801956,8.74,0,42.63096645512561
10140,3,100.0,2,21.04437256,105.8032303,0.21,2,28.145321534647998
9008,2,70.0,2,21.0024147,105.9641113,16.45,0,23.399259480843615
1874,3,118.0,2,21.00056,105.80292,4.24,4,43.99263035528818
7395,3,160.0,2,20.95828247,105.7671967,9.26,2,38.49788752269572
7677,3,100.0,2,21.04044151,105.7807159,2.41,1,27.273396337074296
2801,2,86.0,2,21.03656769,105.7604828,4.47,1,31.52560687372216
5650,4,230.0,3,20.98345757,105.7856445,6.24,3,36.00078209908135
6688,3,164.0,2,21.00557899,105.8037491,3.74,3,43.66981862701804
4244,2,47.0,1,21.00893211,105.7440033,6.96,0,40.31784541343173
4921,2,71.0,2,20.98464203,105.7747192,6.55,3,39.25715169209929
4739,2,75.0,2,20.9732914,105.8200073,7.13,0,44.33774349111521
1116,2,65.45,2,21.03597832,105.9062958,10.18,1,34.292646980715915
2190,2,68.0,2,20.9732914,105.8200073,7.13,0,53.81379035720033
824,2,55.0,2,20.95438957,105.7445679,10.7,0,20.2719898772816
6117,2,80.0,2,21.04015923,105.7613144,4.35,1,37.628889419463
8291,2,50.0,1,20.9965735,105.8427701,6.0,3,44.01360705198991
6524,2,96.0,2,20.98543167,105.8393402,6.71,2,52.63736577254645
7596,3,85.0,2,20.97634506,105.7614975,7.94,1,40.463296207988016
4831,3,133.0,2,21.02114296,105.8093491,2.23,3,47.20657468908853
9285,2,75.0,2,21.01414871,105.7887268,3.29,2,30.005317059697823
10135,3,135.0,2,21.04117203,105.8250961,2.05,4,29.672060494690193
8635,2,64.0,2,20.99816513,105.801506,4.49,5,29.437999139830158
6259,1,46.5,1,21.0024147,105.9641113,16.45,0,23.279113479835036
8690,3,77.0,2,21.00580597,105.7943726,3.85,2,29.65099191561017
703,2,48.0,1,21.0194587,105.8277431,3.29,2,44.00002850612678
5427,3,117.0,2,20.96345901,105.762764,8.99,2,40.98991251334149
10558,2,62.0,2,21.07024574,105.7914734,3.04,1,44.237001984256324
7789,3,121.0,2,21.03413582,105.7641068,4.15,1,37.28922538587866
2321,2,72.0,2,21.00580597,105.7943726,3.85,2,53.74610588766085
4761,2,77.8,2,20.98434067,105.7768097,6.49,3,35.86564077318807
10513,2,75.1,2,21.01028824,105.9401245,13.93,1,29.656352332222088
7135,1,48.0,1,20.9732914,105.8200073,7.13,0,29.615685448331888
5383,4,127.0,3,20.94645882,105.8557816,10.92,3,43.86873754611479
10610,2,71.2,2,21.01609802,105.7924881,2.95,2,33.65031511211051
411,2,75.0,1,21.06269073,105.9083328,10.55,2,27.633795424014316
3768,2,62.0,2,20.98009872,105.8742447,9.37,0,36.185594757225175
6681,3,83.0,2,20.99727631,105.8029861,4.57,5,44.14354246534061
2294,2,68.0,2,21.02097893,105.7910614,2.58,2,53.70291492109083
8713,3,81.0,2,21.02216148,105.7717972,3.89,0,27.27081537869441
6173,2,70.0,2,21.03040504,105.7770309,3.04,0,31.847872252412163
5050,3,140.0,2,21.06587982,105.801384,2.32,1,30.863397199357323
1033,3,85.0,2,21.05760002,105.8845978,8.12,2,47.26993122172014
474,2,71.0,2,21.00580597,105.7943726,3.85,2,36.972033104275646
4206,2,76.0,2,20.99479103,105.8678436,7.94,0,40.33919489817325
2036,2,81.4,2,21.01755,105.79067,2.9,2,29.270230558076864
4594,2,68.0,2,20.95828247,105.7671967,9.26,2,43.924809013011576
4315,3,82.0,2,21.0307312,105.7613297,4.51,1,42.63205925458279
2271,3,105.0,2,21.00029182,105.8160095,4.41,4,46.81914381582553
5158,2,135.0,2,21.00048828,105.8071594,4.25,4,47.00635110956747
10998,3,98.0,2,21.08234978,105.8717575,7.78,0,33.813752251487266
10548,3,81.0,2,21.00522614,105.7389145,7.58,0,39.41737657017918
5829,2,66.5,1,20.99606133,105.8234482,5.05,3,49.66031166222667
4005,2,102.0,2,21.00266647,105.8154297,4.17,4,45.17272230421382
8433,2,67.0,2,21.02097893,105.7910614,2.58,2,47.98725500556576
2159,2,80.0,2,20.96246719,105.792366,8.14,2,40.500322513826646
7039,2,65.5,2,20.98191643,105.7424927,8.71,0,43.4911729175072
2545,2,45.0,1,21.0004465,105.8300073,4.94,5,40.156594492188766
8084,2,55.0,1,21.00885201,105.7439194,6.97,0,37.16021346861542
10214,2,55.0,1,21.00657463,105.7450485,6.99,0,41.1092260482155
3610,2,62.0,1,21.03506279,105.7496643,5.56,1,42.98805386443844
838,3,123.0,2,21.07213593,105.810997,2.99,0,51.71969136574921
3924,2,72.0,1,20.97302246,105.7632751,8.13,2,49.73693317289425
6498,2,80.0,2,20.99972153,105.828331,4.92,5,50.1538601398714
1423,2,79.8,2,21.04016,105.761314,4.35,1,36.00958424380676
623,3,115.0,2,21.08229256,105.7918243,4.14,1,27.032188308946402
5777,3,99.0,2,21.07865143,105.8026123,3.58,0,47.85650576096873
2911,3,90.1,2,20.97639847,105.8145752,6.73,1,34.82403151054686
2526,3,111.0,2,21.00836563,105.8029099,3.46,3,30.290207540361106
921,3,133.0,2,20.99751663,105.795166,4.64,4,48.457024677761396
10973,3,110.0,2,21.06583977,105.7981491,2.38,1,51.46677688478918
4213,2,105.0,2,21.02941132,105.7687531,3.84,0,50.8391003024523
2287,1,49.0,1,20.95757484,105.8069,8.54,1,30.181405279749733
135,2,74.0,2,21.02097893,105.7910614,2.58,2,43.06010687215826
6981,3,115.0,2,21.09144402,105.7847214,5.25,1,50.863366466906285
6474,3,90.0,2,20.97661018,105.7615204,7.91,1,20.2719898772816
2347,2,65.0,1,21.0024147,105.9641113,16.45,0,41.52565034600164
5780,3,95.0,2,20.96418762,105.8305283,8.29,1,47.30732198114793
3395,4,135.0,3,21.01188278,105.7864456,3.6,2,37.440910942355565
9527,2,71.0,2,20.999119,105.80844,4.4,4,47.926283697707206
1815,2,112.0,2,21.01410294,105.8017883,2.9,2,29.217307899010653
9951,3,94.0,2,21.05760002,105.8845978,8.12,2,38.532947620392214
1694,2,80.0,2,20.99458504,105.8633957,7.6,0,39.79710295598509
6373,2,79.0,2,20.97447205,105.7608795,8.13,1,43.2739514367194
7112,3,80.0,2,21.0024147,105.9641113,16.45,0,45.45461789612372
9659,1,33.0,1,21.0024147,105.9641113,16.45,0,40.396585482656874
7772,2,62.0,2,20.97953796,105.8416138,7.33,1,38.51771855943873
5187,4,185.0,4,21.03445816,105.7696533,3.61,0,27.898951589760348
4871,2,70.0,1,20.9838075,105.7898185,6.1,1,39.05794826722428
7311,2,65.0,2,20.98483658,105.8598557,8.01,1,46.79538733855505
4030,3,108.0,2,21.04015923,105.7613144,4.35,1,45.038606335304245
6016,3,104.0,2,21.01743507,105.7803955,3.52,0,30.344605984463872
9250,2,78.0,2,20.96212379,105.8746014,10.68,0,37.02755521935428
4711,2,72.0,2,21.00522614,105.7389145,7.58,0,47.20009721202814
7524,3,100.0,2,21.02741051,105.7935104,1.91,0,24.120009481283077
2079,2,58.0,1,20.99477196,105.8061295,4.82,5,31.085310982088
9624,2,72.0,2,21.05903693,105.8681854,6.55,1,44.02187186264934
2008,2,72.0,2,21.00580597,105.7943726,3.85,2,28.01342381823791
5152,2,70.0,2,20.99727631,105.8029861,4.57,5,33.42368987307483
8056,1,30.6,1,21.00885201,105.7439194,6.97,0,31.847872252412163
7566,2,64.0,2,21.00885201,105.7439194,6.97,0,41.21660308979126
5892,3,127.1,2,20.96333122,105.763916,8.94,2,48.755576321620346
10260,3,107.0,2,21.01684952,105.7839737,3.33,1,43.47953657937091
2220,2,78.0,2,21.04423332,105.7673187,3.74,0,31.567360083897867
7667,2,50.0,1,20.9837461,105.8411144,6.95,2,47.388062892633826
5943,2,55.0,1,20.99927711,105.7381134,7.96,0,42.12535997286666
6774,3,114.0,3,21.06583214,105.8265076,3.16,0,40.97083748546994
4324,3,96.0,2,21.02681732,105.7876663,2.34,0,43.93804477488138
1595,2,83.0,2,20.97602463,105.7615967,7.96,1,29.892199943738063
106,2,84.0,1,20.96246719,105.792366,8.14,2,38.30109629258065
925,2,47.0,2,21.0261015,105.823328,2.51,1,46.79538733855505
10810,3,150.0,2,21.0151062,105.7248459,8.46,0,37.720621532692725
7410,2,80.0,2,21.02956772,105.7918777,1.85,0,34.206338172092686
5006,2,70.0,2,21.04049873,105.9047928,10.01,1,36.154152332383916
3349,3,84.7,2,20.99895859,105.7880325,4.7,3,46.26592725131167
1211,2,78.0,2,20.97843933,105.772644,7.2,2,41.78214677201201
10069,2,87.0,2,21.06303596,105.7959747,2.19,1,43.35116725500931
5103,2,60.0,1,21.0387557,105.7922448,1.31,1,28.01342381823791
816,3,75.0,2,20.9732914,105.8200073,7.13,0,45.33272340286984
3187,5,186.0,3,21.03445816,105.7696533,3.61,0,40.478070359108045
6935,3,117.0,2,20.97447205,105.7608795,8.13,1,47.39030698053703
7531,2,82.0,2,21.01875877,105.7947769,2.61,2,37.94049010564303
165,3,112.7,2,20.96875381,105.7921066,7.52,4,47.882020079780354
5391,2,68.5,1,20.97145653,105.8281708,7.52,0,38.82118079921133
7296,2,70.0,2,21.02496719,105.7713165,3.79,0,37.978981880811794
10733,2,82.0,2,21.08334923,105.81073,4.09,0,43.50305406635313
7327,3,75.0,2,20.97993279,105.8646317,8.69,0,31.969766745666046
2191,2,65.0,1,21.0024147,105.9641113,16.45,0,30.66581252052824
2690,3,175.0,2,21.00695801,105.8010788,3.61,3,36.30575622626323
10874,2,80.0,2,21.06853676,105.8027649,2.57,0,33.40092804542881
5278,3,114.0,2,20.98337555,105.7835312,6.32,3,31.06636445304168
2068,2,81.0,2,21.04574585,105.8663788,6.17,3,40.72847019998942
5826,1,30.0,1,21.00893211,105.7440033,6.96,0,41.321511623319694
4797,4,167.0,3,21.02295303,105.8098145,2.06,3,43.02006018786751
8830,2,59.0,1,21.002415,105.96411,16.45,0,40.98991251334149
2020,2,71.0,2,20.95658875,105.8448868,9.52,2,36.09247769364751
9381,2,26.0,1,20.9877606,105.8006384,5.53,3,34.364090931145455
10700,1,45.0,1,21.07284927,105.8124313,3.09,0,31.085310982088
9580,3,111.0,2,20.98702621,105.7868347,5.87,1,48.80804548127707
9638,2,70.8,2,21.00580597,105.7943726,3.85,2,48.840655531898506
7904,2,47.0,2,21.018134,105.855273,5.63,2,31.201251688077672
3505,3,109.0,2,21.03158569,105.7682037,3.82,0,38.520156449303805
8169,3,107.7,2,21.03445816,105.7696533,3.61,0,47.98720229320324
7218,2,75.0,1,20.96246719,105.792366,8.14,2,27.758393351709962
9180,2,45.5,2,21.07284927,105.8124313,3.09,0,40.471916453826935
10058,3,120.0,3,21.02358246,105.8052292,1.93,3,45.87229612566605
2773,3,80.0,2,21.02724648,105.7860107,2.44,0,52.04650802969293
9777,2,84.0,2,21.04423332,105.7673187,3.74,0,39.373758214869255
4983,3,96.0,2,21.02681732,105.7876663,2.34,0,60.33849370954626
8235,2,97.0,2,21.073904,105.79998,3.13,0,31.567360083897867
3150,3,118.0,2,21.00056,105.80292,4.24,4,52.052790104239186
8732,2,61.0,2,21.03158569,105.7604523,4.57,1,33.40092804542881
9065,2,60.0,1,21.0024147,105.9641113,16.45,0,46.878768856557755
5125,2,92.5,2,20.997612,105.8093262,4.55,4,50.14379274695194
8274,2,50.0,1,20.9965735,105.8427701,6.0,3,47.01932463483035
9221,2,64.0,2,21.00885201,105.7439194,6.97,0,49.478814256365254
888,3,105.0,2,21.03656769,105.7604828,4.47,1,43.35406774480994
9331,2,65.0,1,21.02923775,105.7938538,1.75,0,44.62762389563545
10561,2,80.0,2,21.04437256,105.8032303,0.21,2,48.34128711444869
1294,3,101.0,2,20.97833824,105.8363342,7.19,1,26.42271584267697
3340,2,86.4,2,21.00826073,105.7960434,3.57,2,42.43812898071001
6190,3,90.0,2,21.04956627,105.778595,2.69,1,36.560134768397376
4899,3,114.0,2,20.97241211,105.761528,8.27,2,42.7348324391361
8282,1,53.0,1,20.99479103,105.8678436,7.94,0,49.73693317289425
2980,2,69.0,2,20.96246719,105.792366,8.14,2,43.0604265110318
6853,3,86.3,2,21.07024574,105.7914734,3.04,1,46.513085376796106
7408,3,153.0,2,21.03407669,105.7703552,3.55,0,51.73221496981172
4930,3,82.0,2,21.00481796,105.8046722,3.81,4,47.011118362540984
2996,3,102.0,2,21.0124321,105.767395,4.82,0,32.2729345892891
10487,3,115.0,2,21.08229256,105.7918243,4.14,1,50.8391003024523
1573,3,100.0,2,20.99433327,105.8675613,7.94,0,43.299133218649025
1596,2,86.0,2,20.9835701,105.7722626,6.76,2,29.217307899010653
6860,3,86.3,2,21.07024574,105.7914734,3.04,1,41.77799837409849
196,3,113.0,2,21.03600121,105.7824631,2.33,1,41.58846093211767
2227,2,62.0,2,21.00885201,105.7439194,6.97,0,40.99048144522207
9341,3,128.0,2,21.05554771,105.8085938,1.32,2,45.05082781095994
6803,3,80.0,2,21.0024147,105.9641113,16.45,0,45.68476222345985
9109,2,43.0,1,21.0216524,105.8009999,2.16,2,31.244917232771133
5600,1,48.0,1,20.99927711,105.7381134,7.96,0,42.34303607731725
1607,2,54.0,1,21.03512001,105.7674332,3.81,0,41.67975685997696
10691,3,141.0,2,21.04335976,105.8184891,1.38,2,46.66420933657537
712,2,91.0,2,20.97366714,105.7587128,8.31,1,29.145684146793474
9326,2,52.0,2,21.0117028,105.8368627,4.48,2,43.95377737167496
1248,3,151.0,2,21.00966644,105.7937469,3.5,2,38.40827233413966
3802,3,88.0,2,21.04437256,105.8032303,0.21,2,42.43601028871403
7455,2,52.0,1,20.96273422,105.8643417,9.99,1,29.145684146793474
82,2,65.0,2,21.00580597,105.7943726,3.85,2,37.169911851004656
6952,3,86.0,2,21.0555439,105.80513,1.26,2,39.332103697992835
3597,2,70.0,2,20.97952843,105.7875671,6.57,3,31.567360083897867
6021,3,86.0,2,21.03512001,105.7674332,3.81,0,32.36889232119312
2371,2,73.0,2,21.0124321,105.767395,4.82,0,21.616134884604648
5710,2,70.0,2,21.06287956,105.7222366,8.49,0,43.259265079845356
2368,2,77.0,2,21.04423332,105.7673187,3.74,0,40.33919489817325
1508,2,90.0,2,21.04785919,105.8846817,8.01,4,33.54983571620949
983,2,70.0,2,20.98543167,105.8393402,6.71,2,46.81914381582553
2960,3,181.0,3,21.00695801,105.8010788,3.61,3,54.564606054207076
8454,2,48.0,1,20.96433449,105.8272934,8.18,1,37.448477806143906
4686,2,55.0,1,21.07284927,105.8124313,3.09,0,42.00774687083668
8605,2,59.0,2,21.03506279,105.7496643,5.56,1,44.812650199890754
5484,2,64.0,1,21.03244019,105.778595,2.81,0,47.14413329676027
6009,2,55.0,2,21.00885201,105.7439194,6.97,0,50.45752479721743
191,2,63.86,2,21.00580597,105.7943726,3.85,2,44.14354246534061
2877,2,86.8,2,21.05967522,105.8040771,1.68,2,40.72847019998942
1835,2,78.78,2,21.04015923,105.7613144,4.35,1,30.726442914476404
6606,3,80.0,2,21.0024147,105.9641113,16.45,0,27.349616640038274
930,2,86.8,2,21.05967522,105.8040771,1.68,2,38.604045365494095
7674,3,87.0,2,21.03717804,105.8730698,6.86,2,30.37065730958202
10377,3,110.0,2,21.0203116,105.8083282,2.29,3,35.31233142866572
10876,2,45.0,2,21.07284927,105.8124313,3.09,0,31.976284192294457
7863,3,100.0,2,21.03445816,105.7696533,3.61,0,27.39529083032818
7253,2,66.0,2,21.05239868,105.7801819,2.63,1,42.00889664849829
1985,3,115.0,2,21.03326988,105.8167038,1.54,2,38.70087767234325
2935,2,68.0,2,21.08234978,105.8717575,7.78,0,43.50305406635313
8998,2,54.0,2,20.95876884,105.8463135,9.39,2,44.84481038874082
3718,2,95.0,2,21.00966644,105.7937469,3.5,2,42.812293004336084
4843,2,83.8,2,20.96040535,105.794693,8.31,2,37.82271359867297
9194,3,141.0,4,21.07865143,105.8026123,3.58,0,44.28965383182453
1110,2,75.0,2,20.9952507,105.7844086,5.18,1,30.37100053945948
10525,1,48.0,1,21.04431725,105.877861,7.32,3,36.66743040591905
822,2,65.0,2,21.03506279,105.7496643,5.56,1,48.156000659282334
705,3,78.28,2,21.05760002,105.8845978,8.12,2,44.66669074258257
6831,3,86.3,2,21.07024574,105.7914734,3.04,1,41.58369948532503
788,2,65.0,2,20.97499894,105.82363,7.05,0,28.01342381823791
7405,3,80.0,2,21.0024147,105.9641113,16.45,0,50.35564685892398
4084,3,105.7,2,21.06616592,105.7981186,2.42,1,46.2444804438212
7564,3,99.0,2,20.95876884,105.8463135,9.39,2,43.16193114062441
370,2,70.0,2,20.97321701,105.7788544,7.43,4,38.7551198591143
4107,3,112.0,2,21.06443024,105.7984238,2.24,1,40.70406896876377
8619,3,100.0,2,20.99653816,105.8633881,7.48,0,36.62135714816222
5386,2,71.0,2,20.99629784,105.8056335,4.66,5,41.89887212666876
