id,room,toilet,area,x,y,khoang_cach,quan,polistic,furniture,direct,direct2,price,n_hospital
9862,2,1,73,20.97145653,105.8281708,7.52,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,26.84931507,0
4344,2,2,56,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,26.07142857,0
8300,2,2,94,21.01875877,105.7947769,2.61,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,42.55319149,2
7268,2,2,63,20.96359825,105.8280334,8.27,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,25.71428571,1
480,2,2,71.2,20.996298,105.80563,4.66,Thanh Xuan,so do,co ban,Tay - Bac,Dong - Nam,42.13483146,5
10272,2,2,90,21.01682663,105.8152237,2.81,Dong Da,so do,day du,Dong - Bac,Tay - Nam,77.77777778,4
4521,3,3,97.57,21.07865143,105.8026123,3.58,Tay Ho,so do,cao cap,Tay,Dong,49,0
1614,3,2,107,21.08229256,105.7918243,4.14,Bac Tu Liem,hdmb,day du,Bac,Tay - Nam,50,1
8402,2,2,69,20.97952843,105.7875671,6.57,Ha Dong,so do,day du,Dong - Bac,Dong - Nam,37.68115942,3
35,2,2,62,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Tay - Bac,Tay - Bac,30,0
463,2,2,61.5,21.03158569,105.7604523,4.57,Nam Tu Liem,chua so,co ban,Tay - Nam,Dong - Bac,39.02439024,1
6784,3,2,115,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Bac,Dong - Nam,104.3478261,2
10055,2,2,74,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,16.48648649,2
4488,3,2,139,20.96368217,105.7737045,8.51,Ha Dong,so do,day du,Tay - Nam,Tay - Bac,32.37410072,3
6275,3,2,112,21.00245285,105.8011932,4.06,Thanh Xuan,so do,co ban,Tay - Bac,Dong - Nam,39.28571429,4
3486,1,1,45,20.9732914,105.8200073,7.13,Hoang Mai,so do,co ban,Dong - Nam,Tay - Bac,28.88888889,0
10764,1,1,32,21.031921,105.82514,2.32,Ba Dinh,so do,day du,Tay,Dong - Nam,19.6875,1
7462,3,2,90.5,20.973291,105.82001,7.13,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,39.66850829,0
4187,2,2,74,20.99848557,105.86866,7.79,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,40.54054054,0
8804,2,2,83,21.0307312,105.7613297,4.51,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34.93975904,1
10490,2,2,66,20.96433449,105.8272934,8.18,Hoang Mai,hdmb,day du,Tay - Nam,Dong - Bac,27.27272727,1
10587,3,2,100,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Dong - Nam,Dong - Nam,64,0
6519,3,2,92.8,20.95658875,105.8448868,9.52,Hoang Mai,hdmb,nguyen_ban,Tay - Nam,Dong - Nam,30.7112069,2
2129,2,2,74,21.02097893,105.7910614,2.58,Cau Giay,so do,cao cap,Dong - Nam,Tay - Bac,54.45945946,2
2214,3,2,117,20.99479103,105.8678436,7.94,Ha Dong,so do,day du,Nam,Nam,51.28205128,0
6577,3,2,95,21.000265,105.869934,7.79,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,41.05263158,0
3180,3,2,103,21.09144402,105.7847214,5.25,Nam Tu Liem,so do,co ban,Tay,Dong - Nam,50.48543689,1
7196,3,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27.65957447,1
8149,3,2,102,21.03717804,105.8730698,6.86,Dong Anh,so do,cao cap,Tay - Bac,Dong - Bac,49.01960784,2
1008,2,1,55,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Tay - Bac,32.18181818,0
3280,2,2,69,21.05760002,105.8845978,8.12,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,33.04347826,2
9058,2,1,55.5,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,22.88288288,2
67,3,2,98,21.01682663,105.8152237,2.81,Dong Da,so do,cao cap,Dong - Nam,Dong - Nam,51.02040816,4
2158,2,2,120,20.99479103,105.8678436,7.94,Hai Ba Trung,so do,day du,Nam,Bac,45,0
6710,2,2,39.7,20.991209,105.8031592,5.17,Thanh Xuan,so do,day du,Tay,Dong,78.08564232,5
2234,2,2,81,20.96040535,105.794693,8.31,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,26.54320988,2
1181,3,2,125,21.00029182,105.8160095,4.41,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,44.4,4
9688,3,2,93,20.98278236,105.8343811,6.71,Hoang Mai,so do,day du,Bac,Nam,41.39784946,1
7668,2,1,46,21.0049863,105.8611049,6.8,Hai Ba Trung,so do,day du,Bac,Bac,28.26086957,0
8276,2,1,48,20.9837461,105.8411144,6.95,Cau Giay,so do,day du,Dong,Dong,17.70833333,2
8179,1,1,57,21.03179932,105.8141937,1.46,Dong Da,so do,cao cap,Dong,Nam,87.71929825,2
10960,2,2,77,20.98554039,105.7989426,5.77,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,38.96103896,2
9414,3,2,128,21.0450408,105.7921796,1.27,Cau Giay,so do,co ban,Tay,Dong,21.875,1
8655,2,2,48,21.0267424,105.8338142,3.33,Dong Da,so do,day du,Dong,Bac,12.5,2
5691,3,2,120,20.99653816,105.8633881,7.48,Hai Ba Trung,so do,day du,Dong,Tay,37.5,0
4902,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,38.46153846,0
1715,3,2,107,21.0555439,105.80513,1.26,Tay Ho,hdmb,cao cap,Bac,Nam,59.81308411,2
7882,2,2,70,20.95850182,105.8263474,8.72,Hai Ba Trung,so do,co ban,Bac,Nam,28.57142857,1
10918,3,2,117,20.97447205,105.7608795,8.13,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,22.64957265,1
37,2,1,47,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,37.23404255,0
4927,2,2,79,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,44.05063291,0
10582,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
3452,2,2,77,21.05226898,105.8848114,8.06,Bac Tu Liem,hdmb,day du,Tay - Bac,Dong - Nam,45,5
6511,2,2,77.6,20.98483658,105.8598557,8.01,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,44.84536082,1
1692,3,2,104,20.98278236,105.8343811,6.71,Hoang Mai,so do,day du,Bac,Nam,44.23076923,1
10768,3,2,122,21.02020073,105.808876,2.31,Dong Da,so do,day du,Tay - Nam,Dong - Nam,39,3
10614,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
1480,2,2,68,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,35,0
7704,2,2,62,21.0051976,105.8355164,4.87,Dong Da,so do,day du,Tay - Bac,Dong - Nam,21.77419355,2
1689,2,2,87,20.999939,105.83637,5.34,Dong Da,so do,day du,Dong,Tay,42.52873563,3
3579,2,2,70,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,34.28571429,4
4775,3,2,135,21.00048828,105.8071594,4.25,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,42.22222222,4
5673,4,3,230,20.98345757,105.7856445,6.24,Ha Dong,so do,nguyen_ban,Tay - Bac,Dong - Nam,27.39130435,3
10592,3,2,101,21.03158569,105.7682037,3.82,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,36.63366337,0
2793,3,2,115,21.01124191,105.7953415,3.3,Cau Giay,so do,day du,Dong - Nam,Tay - Nam,37.39130435,2
10678,2,2,73,21.0555439,105.80513,1.26,Tay Ho,hdmb,day du,Tay,Dong,60.2739726,2
9287,2,2,65,21.0024147,105.9641113,16.45,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,32.61538462,0
10993,2,2,55,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Nam,Dong - Nam,20.90909091,0
9908,3,2,105,21.04629707,105.7994232,0.63,Cau Giay,so do,co ban,Tay,Dong,42.85714286,2
2952,3,2,126,20.99964523,105.7993851,4.36,Thanh Xuan,so do,co ban,Dong - Nam,Dong - Bac,26.98412698,5
7622,3,2,73,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Bac,28.08219178,0
2170,2,1,73,20.9922142,105.788681,5.32,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,32.32876712,1
598,3,2,76.7,21.06687164,105.9036255,10.18,Long Bien,so do,day du,Tay - Bac,Dong - Bac,26.72750978,2
6287,2,1,53.9,21.03715324,105.7863388,1.93,Cau Giay,hdmb,co ban,Bac,Bac,45.99257885,1
1057,3,2,100,20.98187574,105.7586635,7.65,Ha Dong,chua so,day du,Tay - Bac,Dong - Nam,40,0
3232,3,2,89,20.97434616,105.7541656,8.52,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,38.20224719,0
5001,2,2,75,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,34.66666667,1
10477,1,1,32,21.0090233,105.8600944,6.49,Hai Ba Trung,so do,cao cap,Dong,Dong,18.75,1
2745,3,2,98,21.02681732,105.7876663,2.34,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,59.18367347,0
6473,2,2,73,20.99895859,105.7880325,4.7,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,57.53424658,3
6252,3,2,101.2,21.00826073,105.7960434,3.57,Hoang Mai,hdmb,cao cap,Dong - Bac,Tay - Bac,58.30039526,2
9225,2,2,78,20.96212379,105.8746014,10.68,Hoang Mai,so do,day du,Dong - Nam,Dong - Nam,36.28205128,0
4813,3,2,118,20.95990753,105.7681961,9.07,Ha Dong,so do,co ban,Dong - Nam,Tay - Bac,29.66101695,2
7257,2,2,47,21.018134,105.855273,5.63,Hai Ba Trung,so do,day du,Dong,Dong - Nam,12.76595745,2
5836,3,2,90.42,21.0124321,105.767395,4.82,Nam Tu Liem,hdmb,day du,Tay - Bac,Dong - Nam,56.95642557,0
565,2,2,81.7,21.02216148,105.7717972,3.89,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,39.16768666,0
1648,2,2,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,26.92307692,0
8442,2,2,63,20.98483658,105.8598557,8.01,Hoang Mai,so do,co ban,Bac,Nam,42.8,1
5313,1,1,45,20.9732914,105.8200073,7.13,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Nam,26,0
9613,2,2,94,20.97447205,105.7608795,8.13,Nam Tu Liem,so do,day du,Bac,Nam,24.46808511,1
6973,2,2,73,21.0201683,105.7807541,3.3,Nam Tu Liem,so do,day du,Dong - Bac,Dong - Nam,46.57534247,0
10758,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
3393,1,1,48,21.00174141,105.9421463,14.35,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,34.375,0
9220,2,2,66,20.99851608,105.8031616,4.44,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,51.51515152,5
399,2,1,50,20.97145653,105.8281708,7.52,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,30,0
2574,2,2,65,20.96728516,105.7781754,8.02,Ha Dong,hdmb,day du,Tay - Bac,Dong - Bac,32.30769231,3
10642,3,2,115.17,21.00245285,105.8011932,4.06,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
9049,2,2,60,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,39.16666667,1
2085,2,2,72,21.08234978,105.8717575,7.78,Dong Anh,so do,nguyen_ban,Dong - Nam,Tay - Bac,22.22222222,0
8866,2,1,60,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Bac,Tay - Nam,25.16666667,0
2173,1,1,30,20.9837461,105.8411144,6.95,Hoang Mai,so do,day du,Bac,Nam,29.66666667,2
3287,2,1,58,21.07865143,105.8026123,3.58,Ha Dong,so do,day du,Dong,Tay,48.27586207,0
8697,3,2,123,21.07213593,105.810997,2.99,Tay Ho,so do,nguyen_ban,Tay - Bac,Dong - Nam,34.95934959,0
2525,2,2,112.6,21.002666,105.81543,4.17,Thanh Xuan,so do,day du,Nam,Bac,41.74067496,4
650,2,2,48,21.0408085,105.8159728,1.15,Ba Dinh,so do,day du,Dong - Bac,Dong - Nam,12.77083333,2
9938,2,1,55,21.01905632,105.7879791,2.91,Cau Giay,so do,co ban,Tay - Bac,Dong - Bac,39.09090909,1
10880,1,1,35,21.0208319,105.8086328,2.24,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,24,3
10128,2,2,80,21.04015923,105.7613144,4.35,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,47.225,1
6167,3,2,135,20.993486,105.80691,4.95,Dong Da,so do,day du,Dong - Nam,Dong - Nam,36.14814815,5
1769,3,2,141,20.97929001,105.7854614,6.65,Ha Dong,hdmb,cao cap,Tay - Nam,Dong - Bac,39.0070922,3
8070,3,2,75,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Dong - Nam,Tay - Nam,28.66666667,0
7019,2,2,74,20.98600006,105.8121872,5.74,Thanh Xuan,so do,co ban,Bac,Nam,40,2
10445,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
293,2,1,50,21.0018407,105.859707,6.86,Hai Ba Trung,so do,day du,Bac,Bac,27.8,0
4869,2,2,66,20.99727631,105.8029861,4.57,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,51.51515152,5
8992,3,2,110,20.9908123,105.7839127,5.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,24.54545455,1
3445,2,2,64,20.98483658,105.8598557,8.01,Thanh Xuan,so do,co ban,Bac,Nam,40,1
1024,3,2,145,21.07213593,105.810997,2.99,Tay Ho,so do,co ban,Tay - Bac,Tay - Bac,35.86206897,0
800,2,2,65,20.98483658,105.8598557,8.01,Hoang Mai,hdmb,co ban,Tay - Bac,Dong - Nam,37.69230769,1
3921,4,2,168,20.97241211,105.761528,8.27,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,17,2
6488,3,2,110,21.03715324,105.7863388,1.93,Cau Giay,so do,day du,Bac,Nam,57.72727273,1
10500,1,2,90,21.06409264,105.8097382,2.18,Tay Ho,so do,day du,Dong,Tay,55.55555556,1
8223,2,2,114,21.00448418,105.7986298,3.89,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,51.75438596,3
5342,3,2,98.1,21.02681732,105.7876663,2.34,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,53.00713558,0
7799,2,1,75,20.99069786,105.7877731,5.49,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,30,1
5916,2,1,55.6,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Tay - Bac,Tay - Nam,29.67625899,0
5874,3,2,100,21.04033661,105.7675858,3.72,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,31,0
3547,1,1,46,21.00174141,105.9421463,14.35,Gia Lam,so do,day du,Dong - Bac,Tay - Nam,35.86956522,0
4033,3,2,106.7,21.04044151,105.7807159,2.41,Dong Da,so do,cao cap,Nam,Bac,56.07310216,1
4986,2,2,62,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,50,0
1898,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,35.8974359,0
604,3,2,100,21.06269073,105.9083328,10.55,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,23.5,2
10507,1,1,45,20.96331406,105.8267365,8.26,Hoang Mai,hdmb,day du,Tay - Bac,Tay - Nam,26.66666667,1
9967,3,2,141,21.08409728,105.8067751,4.12,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,67.37588652,0
5490,2,2,75,20.99453354,105.7893906,5.08,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,37.33333333,2
2069,3,2,110,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,day du,Tay,Dong,63.63636364,0
1782,3,2,90,20.99069977,105.8142776,5.31,Thanh Xuan,so do,day du,Bac,Dong - Nam,46.66666667,2
7773,2,2,71,21.03108406,105.7745667,3.24,Dong Da,so do,cao cap,Tay - Bac,Dong - Nam,45.77464789,0
8208,2,2,72,21.05967522,105.8040771,1.68,Tay Ho,so do,cao cap,Dong,Tay,43.05555556,2
9983,3,2,114,21.08229256,105.7918243,4.14,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,43.42105263,1
10684,2,1,64,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,31.25,5
397,4,3,141.6,21.02216148,105.7717972,3.89,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,42.37288136,0
1828,2,2,94,21.03568077,105.7712021,3.43,Cau Giay,so do,nguyen_ban,Dong - Nam,Nam,27.65957447,0
8015,3,2,99,21.04437256,105.8032303,0.21,Hai Ba Trung,so do,day du,Nam,Bac,45.45454545,2
1799,2,2,83,20.97602463,105.7615967,7.96,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,25.5,1
5514,3,2,91.97,21.08827972,105.8004074,4.56,Tay Ho,so do,nguyen_ban,Dong - Bac,Tay - Nam,33.70664347,0
8159,2,2,70,20.97293854,105.8663559,9.33,Hoang Mai,so do,day du,Dong,Tay,33.57142857,0
7326,2,2,50,21.03630638,105.9331207,12.86,Long Bien,hdmb,day du,Tay - Nam,Dong - Bac,24.4,1
2838,3,2,126,20.99964523,105.7993851,4.36,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,29.36507937,5
6113,2,2,75,20.95850182,105.8263474,8.72,Cau Giay,so do,cao cap,Tay - Nam,Bac,33.33333333,1
679,3,2,106,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,day du,Dong - Bac,Tay - Nam,67.9245283,0
7947,2,2,71,20.95890427,105.8381805,9.04,Hoang Mai,so do,day du,Dong - Bac,Tay - Bac,33.8028169,2
2220,2,2,78,21.04423332,105.7673187,3.74,Thanh Xuan,so do,co ban,Tay - Nam,Dong - Bac,35.8974359,0
1772,2,2,84,21.07452011,105.7002258,10.92,Dan Phuong,so do,co ban,Tay - Nam,Dong - Bac,18.80952381,0
6742,3,1,85,21.0416738,105.841164,3.65,Ba Dinh,so do,day du,Nam,Bac,28.11764706,4
9372,2,2,57.5,21.0744648,105.700798,10.86,Dan Phuong,so do,co ban,Tay - Bac,Dong - Nam,26.08695652,0
3084,2,2,68,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Nam,Bac,52.94117647,0
10427,3,2,111,21.06489944,105.8270493,3.13,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,67.56756757,0
3274,2,1,60,21.0024147,105.9641113,16.45,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,33.33333333,0
5494,1,1,48,20.99927711,105.7381134,7.96,Nam Tu Liem,so do,day du,Dong - Bac,Dong - Bac,50,0
2335,3,2,88,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,cao cap,Dong - Bac,Tay - Nam,52.27272727,0
2883,3,2,90.1,20.97639847,105.8145752,6.73,Tay Ho,so do,day du,Dong - Nam,Dong - Bac,39.84461709,1
333,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30.12820513,0
1754,3,2,110,21.01875877,105.7947769,2.61,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,36.36363636,2
4066,2,2,87,21.0026989,105.7924271,4.21,Cau Giay,so do,co ban,Tay - Nam,Dong - Bac,43,2
3505,3,2,109,21.03158569,105.7682037,3.82,Nam Tu Liem,so do,day du,Nam,Bac,35.77981651,0
440,1,1,30,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Nam,35,0
8439,3,2,111,21.02041626,105.8072433,2.26,Dong Da,so do,cao cap,Bac,Nam,80,3
7691,3,3,90,20.97639847,105.8145752,6.73,Hoang Mai,so do,cao cap,Dong - Nam,Dong - Bac,40.5,1
7018,2,2,72,20.98101997,105.7548981,7.95,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,27.08333333,0
10221,3,3,126,21.0288105,105.8235626,2.36,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,60.31746032,1
7771,2,2,82,21.01875877,105.7947769,2.61,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,42.07317073,2
1068,1,1,47,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Dong - Nam,27.44680851,0
9221,2,2,64,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,42.1875,0
6139,3,2,92,20.97953796,105.8416138,7.33,Hoang Mai,so do,co ban,Bac,Nam,40.2173913,1
4822,3,2,100,20.94645882,105.8557816,10.92,Thanh Tri,so do,co ban,Dong - Bac,Dong - Nam,29,3
358,2,2,74,20.98304367,105.7573395,7.64,Ha Dong,hdmb,day du,Dong - Nam,Dong - Nam,41.89189189,0
1399,2,2,70,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34.28571429,0
3753,3,2,98,21.00968742,105.7215958,8.95,Hoai Duc,so do,cao cap,Dong - Nam,Dong - Bac,25,0
5914,2,2,69,21.04118156,105.7353592,6.94,Nam Tu Liem,chua so,co ban,Bac,Nam,23.1884058,1
915,2,2,70,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,37.85714286,3
2977,2,2,61.5,20.96356201,105.8316116,8.38,Hoang Mai,hdmb,day du,Dong - Bac,Tay - Nam,23.7398374,1
130,2,1,62,20.95999718,105.7985535,8.32,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,23.0483871,1
4580,3,2,150,21.00266647,105.8154297,4.17,Hoang Mai,so do,co ban,Tay - Nam,Dong - Bac,50.66666667,4
9350,3,2,95,20.99682999,105.7938385,4.74,Nam Tu Liem,chua so,day du,Tay - Bac,Dong - Nam,36.31578947,3
340,3,2,100,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34,0
9540,2,2,89.5,21.01682663,105.8152237,2.81,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,77.98882682,4
6221,3,2,99,20.98373795,105.8515625,7.55,Nam Tu Liem,so do,day du,Tay,Dong - Nam,35,1
5702,2,2,103,21.01941681,105.8168793,2.65,Bac Tu Liem,so do,day du,Dong - Bac,Tay - Nam,101.0970874,2
9935,4,2,147,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,44.21768707,0
10555,3,2,130,21.00557899,105.8037491,3.74,Hai Ba Trung,so do,day du,Dong - Bac,Tay - Nam,40,3
7966,2,2,75.8,21.03597832,105.9062958,10.18,Long Bien,so do,co ban,Dong - Bac,Tay - Nam,35.88390501,1
3728,2,2,70,21.00893211,105.7440033,6.96,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,40,0
10033,3,2,108,21.03445816,105.7696533,3.61,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,52.77777778,0
177,2,2,74,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,39.18918919,0
10728,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
5196,3,2,106.7,21.03445816,105.7696533,3.61,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,53.420806,0
3375,2,2,90,20.99688148,105.8179703,4.79,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,33.33333333,3
4546,2,2,95,20.99479103,105.8678436,7.94,Hai Ba Trung,so do,day du,Bac,Nam,49.47368421,0
4265,4,4,185,21.03445816,105.7696533,3.61,Nam Tu Liem,hdmb,day du,Tay - Nam,Dong - Bac,75,0
9607,2,1,40,21.0499622,105.7897558,1.65,Nam Tu Liem,so do,co ban,Nam,Bac,30.5,1
442,2,1,102,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,35,3
8967,2,2,71,20.97145653,105.8281708,7.52,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,28.87323944,0
8899,2,2,62,20.99069977,105.8142776,5.31,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,41.93548387,2
7127,2,2,50,21.0000096,105.8308563,5.03,Thanh Xuan,so do,day du,Dong,Dong - Nam,16,5
5738,2,2,62.3,20.97953796,105.8416138,7.33,Thanh Tri,so do,cao cap,Tay - Nam,Nam,43.33868379,1
7955,2,1,48,21.0255158,105.8275913,2.88,Dong Da,so do,day du,Tay,Dong - Nam,26.04166667,1
3713,2,2,80,21.00631142,105.8074799,3.67,Hoai Duc,so do,day du,Dong - Nam,Dong - Nam,37.5,4
4838,2,2,70,20.97321701,105.7788544,7.43,Thanh Xuan,so do,day du,Dong - Nam,Dong - Bac,35.71428571,4
870,2,2,65,20.98483658,105.8598557,8.01,Hoang Mai,hdmb,co ban,Tay - Bac,Dong - Nam,37.69230769,1
10617,2,2,71,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.29577465,2
6096,2,2,58,20.98191833,105.8793716,9.64,Hoang Mai,so do,nguyen_ban,Tay - Bac,Dong - Bac,27,0
1125,2,2,70,21.00086212,105.7930527,4.36,Thanh Xuan,hdmb,co ban,Dong - Bac,Tay - Nam,34.28571429,3
8190,3,2,84,21.044317,105.87786,7.32,Ha Dong,so do,co ban,Dong - Bac,Tay - Bac,48,3
3091,2,1,60,21.0071949,105.8211188,3.93,Dong Da,so do,day du,Tay - Nam,Dong - Bac,31.5,4
5941,2,2,91,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Dong - Nam,Dong - Nam,34.06593407,4
5859,2,2,72.5,20.94397926,105.8554382,11.12,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,32.82758621,2
9777,2,2,84,21.04423332,105.7673187,3.74,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,35.11904762,0
2599,3,2,87,20.99653816,105.8633881,7.48,Hai Ba Trung,so do,cao cap,Tay - Bac,Dong - Nam,58.62068966,0
883,3,2,127,20.97843933,105.772644,7.2,Ha Dong,so do,cao cap,Tay - Nam,Dong - Bac,27.55905512,2
3269,3,2,77,20.97642708,105.8254318,6.97,Hoang Mai,so do,co ban,Tay - Bac,Dong - Nam,33,1
1490,1,1,49,20.95757484,105.8069,8.54,Thanh Tri,hdmb,co ban,Dong - Nam,Tay - Bac,18.36734694,1
9590,2,2,60,20.97859383,105.8353424,7.13,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,36.16666667,1
5309,3,2,95,21.0026989,105.7924271,4.21,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,33.15789474,2
5485,2,2,72.5,21.02917099,105.768959,3.83,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,34.48275862,0
8014,2,2,83,21.0118082,105.8083617,3.13,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,34.93975904,3
